num_training_step_calls_per_iteration,num_env_steps_sampled_lifetime,num_env_steps_sampled_lifetime_throughput,done,training_iteration,trial_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,timers/training_iteration,timers/restore_env_runners,timers/training_step,timers/env_runner_sampling_timer,timers/learner_update_timer,timers/synch_weights,env_runners/episode_len_mean,env_runners/episode_len_min,env_runners/num_env_steps_sampled_lifetime,env_runners/sample,env_runners/env_reset_timer,env_runners/env_to_module_sum_episodes_length_in,env_runners/num_env_steps_sampled,env_runners/env_step_timer,env_runners/weights_seq_no,env_runners/rlmodule_inference_timer,env_runners/episode_return_max,env_runners/episode_return_mean,env_runners/episode_duration_sec_mean,env_runners/episode_len_max,env_runners/num_episodes_lifetime,env_runners/num_episodes,env_runners/episode_return_min,env_runners/connector_pipeline_timer,env_runners/env_to_module_sum_episodes_length_out,env_runners/time_between_sampling,env_runners/num_env_steps_sampled_lifetime_throughput,fault_tolerance/num_healthy_workers,fault_tolerance/num_remote_worker_restarts,env_runner_group/actor_manager_num_outstanding_async_reqs,perf/cpu_util_percent,perf/ram_util_percent,env_runners/module_to_env_connector/connector_pipeline_timer,env_runners/agent_episode_returns_mean/agent_1,env_runners/agent_episode_returns_mean/agent_0,env_runners/agent_episode_returns_mean/agent_2,env_runners/agent_steps/agent_1,env_runners/agent_steps/agent_0,env_runners/agent_steps/agent_2,env_runners/env_to_module_connector/connector_pipeline_timer,env_runners/num_module_steps_sampled/shared_policy,env_runners/num_module_steps_sampled_lifetime/shared_policy,env_runners/num_agent_steps_sampled/agent_1,env_runners/num_agent_steps_sampled/agent_0,env_runners/num_agent_steps_sampled/agent_2,env_runners/module_episode_returns_mean/shared_policy,env_runners/num_agent_steps_sampled_lifetime/agent_1,env_runners/num_agent_steps_sampled_lifetime/agent_0,env_runners/num_agent_steps_sampled_lifetime/agent_2,learners/shared_policy/weights_seq_no,learners/shared_policy/vf_loss_unclipped,learners/shared_policy/vf_loss,learners/shared_policy/diff_num_grad_updates_vs_sampler_policy,learners/shared_policy/curr_kl_coeff,learners/shared_policy/module_train_batch_size_mean,learners/shared_policy/default_optimizer_learning_rate,learners/shared_policy/total_loss,learners/shared_policy/mean_kl_loss,learners/shared_policy/num_module_steps_trained_lifetime,learners/shared_policy/curr_entropy_coeff,learners/shared_policy/vf_explained_var,learners/shared_policy/entropy,learners/shared_policy/num_trainable_parameters,learners/shared_policy/num_module_steps_trained,learners/shared_policy/gradients_default_optimizer_global_norm,learners/shared_policy/policy_loss,learners/__all_modules__/num_trainable_parameters,learners/__all_modules__/num_env_steps_trained,learners/__all_modules__/num_module_steps_trained,learners/__all_modules__/num_non_trainable_parameters,learners/__all_modules__/num_env_steps_trained_lifetime,learners/__all_modules__/learner_connector_sum_episodes_length_out,learners/__all_modules__/num_module_steps_trained_lifetime,learners/__all_modules__/learner_connector_sum_episodes_length_in,learners/__all_modules__/num_env_steps_trained_lifetime_throughput,env_runners/timers/connectors/add_observations_from_episodes_to_batch,env_runners/timers/connectors/agent_to_module_mapping,env_runners/timers/connectors/add_time_dim_to_batch_and_zero_pad,env_runners/timers/connectors/add_states_from_episodes_to_batch,env_runners/timers/connectors/batch_individual_items,env_runners/timers/connectors/numpy_to_tensor,learners/__all_modules__/learner_connector/connector_pipeline_timer,env_runners/module_to_env_connector/timers/connectors/get_actions,env_runners/module_to_env_connector/timers/connectors/un_batch_to_individual_items,env_runners/module_to_env_connector/timers/connectors/listify_data_for_vector_env,env_runners/module_to_env_connector/timers/connectors/remove_single_ts_time_rank_from_batch,env_runners/module_to_env_connector/timers/connectors/normalize_and_clip_actions,env_runners/module_to_env_connector/timers/connectors/module_to_agent_unmapping,env_runners/module_to_env_connector/timers/connectors/tensor_to_numpy,env_runners/env_to_module_connector/timers/connectors/add_states_from_episodes_to_batch,env_runners/env_to_module_connector/timers/connectors/batch_individual_items,env_runners/env_to_module_connector/timers/connectors/numpy_to_tensor,env_runners/env_to_module_connector/timers/connectors/add_observations_from_episodes_to_batch,env_runners/env_to_module_connector/timers/connectors/agent_to_module_mapping,env_runners/env_to_module_connector/timers/connectors/add_time_dim_to_batch_and_zero_pad,learners/__all_modules__/learner_connector/timers/connectors/add_one_ts_to_episodes_and_truncate,learners/__all_modules__/learner_connector/timers/connectors/add_time_dim_to_batch_and_zero_pad,learners/__all_modules__/learner_connector/timers/connectors/add_states_from_episodes_to_batch,learners/__all_modules__/learner_connector/timers/connectors/batch_individual_items,learners/__all_modules__/learner_connector/timers/connectors/numpy_to_tensor,learners/__all_modules__/learner_connector/timers/connectors/general_advantage_estimation,learners/__all_modules__/learner_connector/timers/connectors/add_columns_from_episodes_to_train_batch,learners/__all_modules__/learner_connector/timers/connectors/add_observations_from_episodes_to_batch,learners/__all_modules__/learner_connector/timers/connectors/agent_to_module_mapping
1,598016,1162.494482294801,False,292,acd66_00000,2025-06-05_11-03-15,1749114195,1.7506299018859863,515.5901837348938,50746,Tegans-MacBook-Air.local,127.0.0.1,515.5901837348938,292,1.7769356706580053,1.2577924234858588e-05,1.7767414609249335,1.1718663033981187,0.6025307930194549,0.0009875350603807443,75.0,75,598016,0.06729014962399499,0.0001377089999996528,32.35471720782992,2048,7.750325237145339e-05,291.0,5.3924514066797384e-05,-33.73801850675791,-72.1119744232818,0.03698037030500103,75,7973,27,-179.79378292749197,0.00031212500000066257,32.35471720782992,0.04716982470235709,1162.494482294801,1,0,0,25.150000000000002,82.4,0.00016897188733625817,-24.015241474427274,-23.961491474427277,-24.135241474427275,25.0,25.0,25.0,8.130085125756422e-05,2102,613962,710,682,710,-35.996118959390515,207312,199338,207312,292.0,39.889828,4.5630856,1.0,1.323488999806367e-24,128.0,0.0005,4.3796515,0.012251481,6365312,0.01,0.22209352,1.2203845,142854.0,21760,4.246103,-0.17123021,142854.0,348160,21760,0.0,101844992,2048.0,6365312,2048.0,0.0,3.212499999971641e-05,4.417000000422888e-06,1.3792000000734106e-05,4.750000000441901e-06,2.3708000000510748e-05,5.3542000000739165e-05,0.10730879538555091,6.795947691124834e-05,1.1638923889330646e-05,5.251744026130996e-06,9.447228449657585e-07,1.5014265996594909e-05,2.145476890094073e-06,2.588861176950264e-05,3.0649652116807985e-06,8.886756370797967e-06,1.381877744848499e-05,1.4796393495160018e-05,2.7387976682840084e-06,4.247968692954397e-06,0.03778514727242363,1.711767414715661e-05,4.965384933503272e-06,0.02820120966503245,0.0002772013519105054,0.008369720836636832,0.02980124844717813,0.0008275876439771934,0.001884930813468692
1,600064,1141.4415941282386,False,293,acd66_00000,2025-06-05_11-03-16,1749114196,1.782839059829712,517.3730227947235,50746,Tegans-MacBook-Air.local,127.0.0.1,517.3730227947235,293,1.776956296031425,1.2552144992257525e-05,1.776762238815685,1.1720477237041378,0.6023703884192595,0.0009865401297773602,75.0,75,600064,0.06728180322414358,0.0001377089999996528,32.35825798922545,2048,7.754325188420132e-05,292.0,5.396541472816884e-05,-34.755365971069395,-72.30632553963682,0.03772036838749131,75,8000,27,-134.47969033963057,0.00031212500000066257,32.35825798922545,0.047136429047151186,1141.4415941282386,1,0,0,28.23333333333333,82.36666666666666,0.0001689588632344272,-24.000025179878953,-24.272525179878958,-24.03377517987896,25.0,25.0,25.0,8.13023772268207e-05,2102,616064,710,683,709,-35.01900190460855,208022,200021,208021,293.0,45.981663,4.579909,1.0,1.323488999806367e-24,128.0,0.0005,4.648281,0.012572561,6387072,0.01,0.1056357,1.1847116,142854.0,21760,4.862833,0.080219015,142854.0,348160,21760,0.0,102193152,2048.0,6387072,2048.0,0.0,3.212499999971641e-05,4.417000000422888e-06,1.3792000000734106e-05,4.750000000441901e-06,2.3708000000510748e-05,5.3542000000739165e-05,0.10711700522176104,6.795936623996135e-05,1.164560732683454e-05,5.258828146574812e-06,9.448455671856018e-07,1.5022010220465992e-05,2.145406555574823e-06,2.58841672685699e-05,3.065858467795824e-06,8.888423218317327e-06,1.3819537810795328e-05,1.4802181990901629e-05,2.739161532562924e-06,4.252897267524548e-06,0.03755645279905269,1.7134324185471493e-05,4.9644666876066954e-06,0.02824962172920975,0.00027593815104410484,0.008363346180772054,0.029797232539851382,0.0008275232238062982,0.0018852694381785392
1,602112,1166.7736974538388,False,294,acd66_00000,2025-06-05_11-03-18,1749114198,1.7442610263824463,519.117283821106,50746,Tegans-MacBook-Air.local,127.0.0.1,519.117283821106,294,1.776588208481111,1.2539123542903566e-05,1.776394145177529,1.171997570217097,0.602052382035067,0.000986383478479659,75.0,75,602112,0.06725970097833965,0.0001377089999996528,32.33718419826263,2048,7.736403778390365e-05,293.0,5.378978199649039e-05,-29.562018674095846,-67.72321949652287,0.03726839039001192,75,8028,28,-138.63228273571593,0.00031212500000066257,32.33718419826263,0.04705517785314812,1166.7736974538388,1,0,0,22.2,82.45,0.00016856385658366228,-22.577739832174302,-22.5014898321743,-22.643989832174302,25.0,25.0,25.0,8.115739378708074e-05,2104,618168,710,683,711,-33.74170316220248,208732,200704,208732,294.0,51.02634,3.9528952,1.0,1.323488999806367e-24,128.0,0.0005,3.9600444,0.014149712,6408960,0.01,0.18957853,1.1886734,142854.0,21888,4.129658,0.019035788,142854.0,350208,21888,0.0,102543360,2048.0,6408960,2048.0,0.0,3.212499999971641e-05,4.417000000422888e-06,1.3792000000734106e-05,4.750000000441901e-06,2.3708000000510748e-05,5.3542000000739165e-05,0.10692466831500842,6.77322399879991e-05,1.1629846368874676e-05,5.25099753472704e-06,9.43461609806693e-07,1.4993728841695903e-05,2.1422528148421946e-06,2.5844241166007302e-05,3.059186035510062e-06,8.871418949664516e-06,1.3784354231535022e-05,1.4775719082172831e-05,2.73770945405336e-06,4.242906916623327e-06,0.03732926487122192,1.71501086556063e-05,4.963511968124706e-06,0.028296015293636997,0.00027468192735984054,0.008356999545940913,0.029793157471626457,0.0008274590873744179,0.0018855988264128497
1,604160,1181.213116829521,False,295,acd66_00000,2025-06-05_11-03-20,1749114200,1.7222280502319336,520.8395118713379,50746,Tegans-MacBook-Air.local,127.0.0.1,520.8395118713379,295,1.7760079434763003,1.2516232308068395e-05,1.7758141108057537,1.171823924094926,0.601648354464716,0.0009856596436945235,75.0,75,604160,0.06721274334299422,0.0001377089999996528,32.35533675512825,2048,7.707069959081089e-05,294.0,5.353007494275832e-05,-35.04860439491889,-74.49427090545336,0.03680699290251568,75,8055,27,-138.63228273571593,0.00031212500000066257,32.35533675512825,0.04691720137173335,1181.213116829521,1,0,0,21.96666666666667,82.4,0.00016793801375895222,-24.88267363515112,-24.755173635151124,-24.856423635151124,25.0,25.0,25.0,8.091515270678868e-05,2102,620270,710,682,710,-37.454319638176386,209442,201386,209442,295.0,42.863132,4.1547513,1.0,1.323488999806367e-24,128.0,0.0005,4.1505637,0.011839363,6430720,0.01,0.26025653,1.1932231,142854.0,21760,5.3403587,0.0077446797,142854.0,348160,21760,0.0,102891520,2048.0,6430720,2048.0,0.0,3.212499999971641e-05,4.417000000422888e-06,1.3792000000734106e-05,4.750000000441901e-06,2.3708000000510748e-05,5.3542000000739165e-05,0.10673185084996868,6.739002921263675e-05,1.1599459562396838e-05,5.240901191065746e-06,9.402676738021672e-07,1.4943357733150557e-05,2.1364527341375896e-06,2.5775630465308215e-05,3.052672773120245e-06,8.835501797211284e-06,1.3718612855902638e-05,1.4731672600514559e-05,2.734372009498297e-06,4.227401502218057e-06,0.03710356604416786,1.7165230603917112e-05,4.962509096360739e-06,0.028340458716302783,0.00027343298023415876,0.008350676492488312,0.029789043552312048,0.0008273937397487931,0.0018859198041386517
1,606208,1072.543520855836,False,296,acd66_00000,2025-06-05_11-03-22,1749114202,1.8989651203155518,522.7384769916534,50746,Tegans-MacBook-Air.local,127.0.0.1,522.7384769916534,296,1.777199031951537,1.2495229985079434e-05,1.777005362197696,1.1716181469439764,0.6030471905000688,0.0009855480472574173,75.0,75,606208,0.06713929452049935,0.0001377089999996528,32.37430956424498,2048,7.682194056871966e-05,295.0,5.328275465634758e-05,-32.76048322072516,-67.83921856287405,0.036763338199997976,75,8082,27,-147.99291922598428,0.00031212500000066257,32.37430956424498,0.04672555610462707,1072.543520855836,1,0,0,23.0,82.36666666666667,0.00016740124336382073,-22.51390618762468,-22.76890618762468,-22.55640618762468,25.0,25.0,25.0,8.070951132029291e-05,2102,622372,710,683,709,-33.350267154709464,210152,202069,210151,296.0,36.30113,5.094782,1.0,1.323488999806367e-24,128.0,0.0005,5.1177897,0.013779872,6452480,0.01,0.18115991,1.2258093,142854.0,21760,3.8354933,0.035265908,142854.0,348160,21760,0.0,103239680,2048.0,6452480,2048.0,0.0,3.212499999971641e-05,4.417000000422888e-06,1.3792000000734106e-05,4.750000000441901e-06,2.3708000000510748e-05,5.3542000000739165e-05,0.10655675723819824,6.709266823434968e-05,1.1572470631924017e-05,5.231025822518166e-06,9.371208545727157e-07,1.4899158010455058e-05,2.132010807943395e-06,2.5717304818817002e-05,3.0497511040619068e-06,8.806165039310834e-06,1.3662322706453428e-05,1.4690234566766947e-05,2.726841180590761e-06,4.21404685149975e-06,0.03687933497136776,1.7179826802389187e-05,4.961529930845345e-06,0.0284010594648859,0.00027219216055825597,0.008344403966850163,0.029784972078936774,0.0008273270823669439,0.0018862390482272907
1,608256,1111.9970026598876,False,297,acd66_00000,2025-06-05_11-03-24,1749114204,1.8300118446350098,524.5684888362885,50746,Tegans-MacBook-Air.local,127.0.0.1,524.5684888362885,297,1.7776888758020206,1.2478187685453005e-05,1.777494975245719,1.1715698254745366,0.6035832302650688,0.0009871771467847307,75.0,75,608256,0.06704989093663477,0.0001377089999996528,32.35353211912931,2048,7.676245075906866e-05,296.0,5.320155911791123e-05,-37.14951487263296,-65.86755685017717,0.037002443587488186,75,8110,28,-147.99291922598428,0.00031212500000066257,32.35353211912931,0.046747833648999454,1111.9970026598876,1,0,0,22.7,82.45,0.00016725102012678505,-21.841685616725727,-22.136685616725728,-21.88918561672573,25.0,25.0,25.0,8.06349654265406e-05,2104,624476,710,683,711,-32.518558919078636,210862,202752,210862,297.0,21.230549,3.6871822,1.0,1.323488999806367e-24,128.0,0.0005,3.5397003,0.013819777,6474368,0.01,0.36763722,1.2474363,142854.0,21888,4.607259,-0.13500747,142854.0,350208,21888,0.0,103589888,2048.0,6474368,2048.0,0.0,3.212499999971641e-05,4.417000000422888e-06,1.3792000000734106e-05,4.750000000441901e-06,2.3708000000510748e-05,5.3542000000739165e-05,0.1063809580135782,6.702135704891385e-05,1.15645943705158e-05,5.227079840648732e-06,9.367798657372109e-07,1.488637236476098e-05,2.1302562512408834e-06,2.5706161056676727e-05,3.0471874440116984e-06,8.797213775551678e-06,1.364165226121371e-05,1.4674769129469171e-05,2.723879392935117e-06,4.210153336638998e-06,0.036656607767519236,1.719385205384059e-05,4.960528197725917e-06,0.028459420527625724,0.00027095846397785187,0.008338164444875534,0.029780890689073768,0.000827261735458758,0.001886555561253751
1,610304,1144.9273452809846,False,298,acd66_00000,2025-06-05_11-03-25,1749114205,1.7764029502868652,526.3448917865753,50746,Tegans-MacBook-Air.local,127.0.0.1,526.3448917865753,298,1.7776391720440003,1.246090580861128e-05,1.777445254243261,1.1715770309697913,0.6035272287924184,0.0009867903753162418,75.0,75,610304,0.06698316285038199,0.0001377089999996528,32.35125771595651,2048,7.67664669340016e-05,297.0,5.3190103037654795e-05,-33.53471319557664,-62.58009018403276,0.03750116025251231,75,8137,27,-120.96982439554264,0.00031212500000066257,32.35125771595651,0.04681315648353625,1144.9273452809846,1,0,0,29.433333333333337,82.53333333333333,0.00016723616851556378,-20.783780061344256,-20.931280061344253,-20.865030061344257,25.0,25.0,25.0,8.062886293151893e-05,2102,626578,710,682,710,-30.927912453997216,211572,203434,211572,298.0,20.350727,3.3338668,1.0,1.323488999806367e-24,128.0,0.0005,3.2286077,0.009698533,6496128,0.01,0.21544409,1.2156231,142854.0,21760,3.6748407,-0.09310309,142854.0,348160,21760,0.0,103938048,2048.0,6496128,2048.0,0.0,3.212499999971641e-05,4.417000000422888e-06,1.3792000000734106e-05,4.750000000441901e-06,2.3708000000510748e-05,5.3542000000739165e-05,0.10620441173942675,6.701406029831901e-05,1.1566416363583262e-05,5.227826665156509e-06,9.357620526940394e-07,1.4887523998392027e-05,2.1296745699495795e-06,2.571411262050602e-05,3.0454649745625333e-06,8.79621660676454e-06,1.3642787466601233e-05,1.4674122138046064e-05,2.7240226128980014e-06,4.209298036286132e-06,0.03643533850345056,1.720727881759056e-05,4.959483646286421e-06,0.028515568913164265,0.0002697318596129998,0.008331940243743705,0.029776805121500122,0.0008271942627805034,0.0018868641493148628
1,612352,1164.4121697844216,False,299,acd66_00000,2025-06-05_11-03-27,1749114207,1.7471270561218262,528.0920188426971,50746,Tegans-MacBook-Air.local,127.0.0.1,528.0920188426971,299,1.7772980878235602,1.2455046750935895e-05,1.7771042742008278,1.1716702064900928,0.6030949873444942,0.0009852562215626444,75.0,75,612352,0.06691957842629935,0.0001377089999996528,32.37577430439704,2048,7.679637878852827e-05,298.0,5.3276742187397474e-05,-33.53471319557664,-72.33065551191274,0.03741669028502571,75,8164,27,-119.92354571163052,0.00031212500000066257,32.37577430439704,0.04682464075825216,1164.4121697844216,1,0,0,27.85,82.44999999999999,0.0001673745064003427,-24.18771850397091,-23.99146850397091,-24.15146850397091,25.0,25.0,25.0,8.068044333917576e-05,2102,628680,710,683,709,-36.33458136924396,212282,204117,212281,299.0,48.124363,4.438748,1.0,1.323488999806367e-24,128.0,0.0005,4.404283,0.011803937,6517888,0.01,0.13781512,1.2667141,142854.0,21760,3.2783241,-0.021797484,142854.0,348160,21760,0.0,104286208,2048.0,6517888,2048.0,0.0,3.212499999971641e-05,4.417000000422888e-06,1.3792000000734106e-05,4.750000000441901e-06,2.3708000000510748e-05,5.3542000000739165e-05,0.10602709531585698,6.708346417952498e-05,1.156925685148719e-05,5.2310110721400255e-06,9.361137652213294e-07,1.4899097160031247e-05,2.1314879234407453e-06,2.572587026108316e-05,3.046259557546982e-06,8.800068186390974e-06,1.3654477494718361e-05,1.468472634154776e-05,2.7269566311970523e-06,4.212276296181933e-06,0.036215529026386487,1.7220517660855602e-05,4.9584098330470055e-06,0.028569531122239273,0.000268518170589047,0.008325737076890022,0.029772652776209035,0.0008271251925822638,0.0018871641141586255
1,614400,1176.1364892613067,False,300,acd66_00000,2025-06-05_11-03-29,1749114209,1.7306809425354004,529.8226997852325,50746,Tegans-MacBook-Air.local,127.0.0.1,529.8226997852325,300,1.7767883802753244,1.2437166283121976e-05,1.77659438811882,1.1714976535951924,0.6027545470510497,0.0009839928293466135,75.0,75,614400,0.06686174523023165,0.0001377089999996528,32.35531323716602,2048,7.660678247250502e-05,299.0,5.310283666527253e-05,-41.81011382090228,-70.16330368973213,0.036979727052491855,75,8192,28,-112.7926561586013,0.00031212500000066257,32.35531323716602,0.04674562994425169,1176.1364892613067,1,0,0,18.8,82.33333333333333,0.0001669897811507134,-23.50318456324404,-23.34943456324404,-23.31068456324404,25.0,25.0,25.0,8.054099737198235e-05,2104,630784,710,683,711,-35.85428602269267,212992,204800,212992,300.0,21.484196,3.5267892,1.008,1.323488999806367e-24,128.0,0.0005,3.4034643,0.011829454,6539776,0.01,0.5336442,1.2285483,142854.0,21888,5.837693,-0.111039616,142854.0,350208,21888,0.0,104636416,2048.0,6539776,2048.0,0.0,3.212499999971641e-05,4.417000000422888e-06,1.3792000000734106e-05,4.750000000441901e-06,2.3708000000510748e-05,5.3542000000739165e-05,0.10584905585868466,6.686942330134154e-05,1.1551396830351452e-05,5.225213253031046e-06,9.346821355455017e-07,1.4866506992638926e-05,2.128201902371227e-06,2.567810771355839e-05,3.042152114616433e-06,8.779577772574598e-06,1.3615665994592126e-05,1.4658798427679114e-05,2.721949434102959e-06,4.2026748884151994e-06,0.03599716727171336,1.7233129399377978e-05,4.957294847707009e-06,0.02862136590524146,0.0002673119738596058,0.008319549250149041,0.029768437218211617,0.0008270550385617083,0.00188746308909058
1,616448,1123.4307353247987,False,301,acd66_00000,2025-06-05_11-03-31,1749114211,1.7880561351776123,531.6107559204102,50746,Tegans-MacBook-Air.local,127.0.0.1,531.6107559204102,301,1.776864626472572,1.2445294620808876e-05,1.776670631327632,1.1719180278992405,0.6024123736705386,0.0009834529010535414,75.0,75,616448,0.06683741969220552,0.0001377089999996528,32.33124859649391,2048,7.700717698835486e-05,300.0,5.349338553681114e-05,-35.86122416159248,-69.51422899231005,0.038418544189981106,75,8219,27,-117.0407752630824,0.00031212500000066257,32.33124859649391,0.04665012364890575,1123.4307353247987,1,0,0,31.5,82.25,0.00016783461553580639,-23.158076330770008,-23.220576330770008,-23.135576330770007,25.0,25.0,25.0,8.086726999752921e-05,2102,632886,710,682,710,-34.052045798754804,213702,205482,213702,301.0,41.895317,4.774166,1.0,1.323488999806367e-24,128.0,0.0005,4.7873616,0.013921661,6561536,0.01,0.20562035,1.2344483,142854.0,21760,4.293456,0.025539886,142854.0,348160,21760,0.0,104984576,2048.0,6561536,2048.0,0.0,3.212499999971641e-05,4.417000000422888e-06,1.3792000000734106e-05,4.750000000441901e-06,2.3708000000510748e-05,5.3542000000739165e-05,0.1056704923186242,6.736238103096195e-05,1.1595554441236827e-05,5.238708367857636e-06,9.378572884074713e-07,1.4941475465982744e-05,2.1358140699755296e-06,2.5780181099557216e-05,3.049619539210677e-06,8.825561159748673e-06,1.3708135054480958e-05,1.4723105936972649e-05,2.734621085746122e-06,4.22862014282139e-06,0.035780283232631056,1.724876275137182e-05,4.9562980210971875e-06,0.028671112693671376,0.0002661176284476957,0.008313417085435185,0.029764232343596517,0.000826986175102302,0.001887761297212478
1,618496,1168.404582907239,False,302,acd66_00000,2025-06-05_11-03-33,1749114213,1.7421016693115234,533.3528575897217,50746,Tegans-MacBook-Air.local,127.0.0.1,533.3528575897217,302,1.7764786485378463,1.2425011674586759e-05,1.7762847791743555,1.171930255120247,0.602013481183833,0.0009830533720424908,75.0,75,618496,0.0668232622450082,0.0001377089999996528,32.35785696225452,2048,7.698979567192276e-05,301.0,5.346455696057167e-05,-37.59873539448097,-69.38171521952525,0.03751254026499623,75,8246,27,-116.1415986085178,0.00031212500000066257,32.35785696225452,0.04650931233752343,1168.404582907239,1,0,0,23.100000000000005,82.23333333333333,0.00016777693734475302,-23.1834884065084,-23.0822384065084,-23.1159884065084,25.0,25.0,25.0,8.083266178555782e-05,2102,634988,710,683,709,-35.16273542523638,214412,206165,214411,302.0,43.021103,4.8483825,1.0,1.323488999806367e-24,128.0,0.0005,4.8060083,0.013210053,6583296,0.01,0.041826665,1.2670751,142854.0,21760,4.0972214,-0.029703839,142854.0,348160,21760,0.0,105332736,2048.0,6583296,2048.0,0.0,3.212499999971641e-05,4.417000000422888e-06,1.3792000000734106e-05,4.750000000441901e-06,2.3708000000510748e-05,5.3542000000739165e-05,0.10549124313127908,6.730159809391142e-05,1.1593465334845876e-05,5.240568775893942e-06,9.376975647481454e-07,1.494214482566798e-05,2.1350062504894507e-06,2.5771484212616246e-05,3.0491208512210876e-06,8.821424739549222e-06,1.3688542149184385e-05,1.4720345694404917e-05,2.734389593002661e-06,4.226945377665316e-06,0.03556483113680322,1.7263664223384682e-05,4.955262901535109e-06,0.02871876337634217,0.00026492945544663175,0.00830730768819059,0.029759983906051897,0.0008269212543082289,0.0018880505698630292
1,620544,1088.2322270568663,False,303,acd66_00000,2025-06-05_11-03-34,1749114214,1.870406150817871,535.2232637405396,50746,Tegans-MacBook-Air.local,127.0.0.1,535.2232637405396,303,1.777381164552467,1.2408261557853696e-05,1.777187399302612,1.1718232871490442,0.6030240363719938,0.0009825570083226225,75.0,75,620544,0.06680307743471664,0.0001377089999996528,32.35641095487326,2048,7.68452445505882e-05,302.0,5.3311606347416367e-05,-38.577354254283996,-76.80944314254883,0.03705467583999592,75,8273,27,-152.42893673409574,0.00031212500000066257,32.35641095487326,0.046329433159242095,1088.2322270568663,1,0,0,22.3,82.19999999999999,0.00016749340186555375,-25.73939771418293,-25.623147714182934,-25.44689771418293,25.0,25.0,25.0,8.071609586805501e-05,2102,637090,709,683,710,-37.26965771041884,215121,206848,215121,303.0,55.51844,4.620024,1.0,1.323488999806367e-24,128.0,0.0005,4.7251387,0.015020333,6605056,0.01,0.1778909,1.2126606,142854.0,21760,4.1610413,0.11724103,142854.0,348160,21760,0.0,105680896,2048.0,6605056,2048.0,0.0,3.212499999971641e-05,4.417000000422888e-06,1.3792000000734106e-05,4.750000000441901e-06,2.3708000000510748e-05,5.3542000000739165e-05,0.10532417962844899,6.712708252013186e-05,1.157985449590745e-05,5.236018661658825e-06,9.359860875489779e-07,1.4919853302637436e-05,2.137144603015423e-06,2.574328650834064e-05,3.0458572455653667e-06,8.80406221281561e-06,1.3654108214791559e-05,1.469586290348901e-05,2.730600112242051e-06,4.217497107369626e-06,0.03535080392956867,1.7277859489684157e-05,4.954211154569883e-06,0.02877722527569018,0.0002637505508427418,0.008301227991382347,0.029755657730723816,0.0008268539791125367,0.0018883304892308495
1,622592,1174.505095653798,False,304,acd66_00000,2025-06-05_11-03-36,1749114216,1.73203706741333,536.9553008079529,50746,Tegans-MacBook-Air.local,127.0.0.1,536.9553008079529,304,1.7768910249869425,1.2403348942791692e-05,1.776697172809586,1.1716306196975543,0.6027274543382741,0.0009820785182398488,75.0,75,622592,0.06676503386661954,0.0001377089999996528,32.336139767878464,2048,7.660702840608835e-05,303.0,5.310255019751602e-05,-34.31696073896391,-68.39127511340307,0.03678761218500199,75,8301,28,-110.84428714981793,0.00031212500000066257,32.336139767878464,0.04631712280808816,1174.505095653798,1,0,0,19.966666666666665,82.1,0.00016702957548855467,-22.871675037801037,-22.890425037801037,-22.629175037801037,25.0,25.0,25.0,8.053495315260269e-05,2104,639194,711,682,711,-33.12361951168763,215832,207530,215832,304.0,31.417965,4.305113,1.0,1.323488999806367e-24,128.0,0.0005,4.3031926,0.013714923,6626944,0.01,0.18454474,1.2164347,142854.0,21888,3.586635,0.01024346,142854.0,350208,21888,0.0,106031104,2048.0,6626944,2048.0,0.0,3.212499999971641e-05,4.417000000422888e-06,1.3792000000734106e-05,4.750000000441901e-06,2.3708000000510748e-05,5.3542000000739165e-05,0.10515624109636237,6.686702417278104e-05,1.1558889376167666e-05,5.229308652896581e-06,9.33673791154502e-07,1.4879518548286886e-05,2.1345562148971918e-06,2.568605957690666e-05,3.040981435905866e-06,8.783038540354983e-06,1.3604235431628662e-05,1.4660551241811824e-05,2.724044176919261e-06,4.204847515316526e-06,0.035138213845865136,1.7291302884228577e-05,4.953130716245931e-06,0.02883342964821359,0.00026257794388538874,0.008295156745241455,0.029751267926311702,0.0008267876113953209,0.0018886059801543277
